13455888',0.001255608
4695850',0.001201758
2437837',0.000718033
13725487',0.000701801
 '3191268',0.000695852
 '6113490',0.000629818
 '1184351',0.000602258
 '6416278',0.000555102
 '5051368',0.000485049
 '1384888',0.000455977
 '9276255',0.000385084
 '6076759',0.000383832
 '13425865',0.000357265
 '5213630',0.000343134
1648059',0.0003405
4196067',0.000336767
10390714',0.000334551
14112583',0.000331769
14725161',0.000321013
2396749',0.000297624
